question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Contas a pagar,Fácil,1.8299454610005341,1228,0.0040950000000000005,AC,0.08424544700028491,43,0,0,0,0,43
Mapa_2017,Médio,3.9736150930002623,1778,0.0087825,AC,0.03510482399906323,21,0,0,0,0,21
Maior valor,Fácil,2.3741069649986457,1099,0.004172500000000001,AC,0.06172842900014075,40,0,0,0,0,40
Chuva_2019,Médio,2.979816696000853,1669,0.007072500000000001,WA,0.19106202900002245,3,32,0,0,0,35
Calculadora,Médio,3.757586973999423,1538,0.007445,AC,0.441143767999165,53,0,0,0,0,53
Grupos de Trabalho,Médio,3.1522714530001394,1640,0.007412500000000001,AC,1.033628299999691,25,0,0,0,0,25
Escadinha,Fácil,2.313855410000542,1230,0.0045375,AC,0.05032116499933181,26,0,0,0,0,26
Pangrama,Fácil,1.4537150449996261,1172,0.0035675000000000004,AC,0.1532905469994148,50,0,0,0,0,50
Notas,Fácil,2.3946117039995443,1169,0.004485,AC,0.0909546759994555,40,0,0,0,0,40
Metrô da Nlogônia,Médio,5.0443732170006115,1849,0.009735,WA,1.2896616579982947,6,32,0,0,0,38
Epidemia,Fácil,2.0952217240010214,1258,0.004220000000000001,AC,0.056217481000203406,28,0,0,0,0,28
Batalha,Fácil,2.0762250419993507,1408,0.0047825,AC,0.06579019899982086,19,0,0,0,0,19
Jogo do Poder,Difícil,8.693048537999857,2544,0.01641,WA,15.0,15,100,0,35,0,150
Cobertura para Celular,Médio,3.929979037000521,1580,0.0074625,TLE,15.0,58,0,0,2,0,60
Desafio do maior número,Fácil,1.4908661899989966,1038,0.003245,AC,0.059396734000984,30,0,0,0,0,30
Balé,Difícil,1.3991444339990267,1518,0.004845,WA,0.7097145349998755,2,50,0,0,0,52
Atletismo,Fácil,1.8563999940015492,1445,0.0046625,AC,0.33767941600126505,41,0,0,0,0,41
Copa do Mundo_2014,Médio,4.94395521899969,1992,0.0104425,AC,0.07584620199850178,50,0,0,0,0,50
Pilhas de moedas,Médio,5.550875457000075,1527,0.0082425,WA,0.798102877999554,0,22,0,0,0,22
Amigos,Difícil,2.830514282000877,2283,0.007745,WA,0.35132972599967616,10,42,0,0,0,52
Remove Dígitos,Médio,2.429769402000602,1279,0.004835000000000001,AC,0.14446838199910417,30,0,0,0,0,30
Idade de Camila,Fácil,1.1131469449992437,1037,0.0029300000000000003,AC,0.07311695200041868,20,0,0,0,0,20
Trio de Bonecas,Difícil,2.7484315350011457,1682,0.0064675,WA,4.9223058150000725,54,22,0,0,0,76
Exploração do Capitão Levi,Difícil,3.8025256079999963,1690,0.0077375000000000005,WA,7.601510435999444,7,47,0,0,0,54
Média e mediana,Fácil,1.721562623999489,1010,0.003,AC,0.03361131899873726,20,0,0,0,0,20
Teclado,Médio,4.281991142999686,1480,0.0072625,AC,0.12079222700049286,27,0,0,0,0,27
Palavras Cruzadas,Médio,2.942716827001277,1388,0.0052075,AC,0.03593155099952128,20,0,0,0,0,20
Triângulo,Fácil,2.6480357029995503,1280,0.004725,AC,0.0714375019997533,50,0,0,0,0,50
